state,stusps,statefp,year,alf_spei_mean,alf_acres,irrigated_acres,non_irrigated_acres,alf_production,irrigated_production,non_irrigated_production,irr_share,alf_yield,irr_yield,non_irr_yield,haylage_acres,haylage_production,haylage_irrigated_acres,haylage_irrigated_ops,Export_Value,alf_price_usd_ton,hay_alf_usd_value,alf_sales_tons,irr_yield_tons_per_acre_method_gravity,irr_yield_tons_per_acre_method_pressure,non_irr_yield_tons_per_acre,irr_yield_tons_per_acre_general,irrigated_acres_method_gravity,irrigated_acres_method_pressure,irrigated_acres_source_on_farm_surface,irrigated_acres_total,non_irrigated_acres,water_applied_af_acre_method_gravity,water_applied_af_acre_method_pressure,water_applied_af_acre_general,irrigated_acres_source_off_farm,irrigated_acres_source_ground,hay_alf_usd,export_usd,avg_exp_rate,west,midwest
Nebraska,NE,31,2020,-0.69980085,860000,NA,NA,3268000,NA,NA,NA,3.8,NA,NA,35000,231000,NA,NA,384,113,369284000,560444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369284000,384000,0.00103985,0,1
Nebraska,NE,31,2021,-0.381458949,930000,NA,NA,3813000,NA,NA,NA,4.1,NA,NA,25000,105000,NA,NA,55,160,610080000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610080000,55000,9.015211119853134e-5,0,1
Nebraska,NE,31,2022,-0.850287649,1682319,317033,1365286,5105082,NA,NA,0.18844999075680652,3.1,NA,NA,56876,279743,10705,147,134,207,519777000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519777000,134000,2.5780286545961056e-4,0,1
Nebraska,NE,31,2023,-0.20848517,850000,NA,NA,2890000,NA,NA,NA,3.4,NA,NA,40000,192000,NA,NA,72,193,557770000,NA,NA,NA,NA,NA,28863,227343,2881,256206,NA,0.7,0.9,0.9,40665,212660,557770000,72000,1.29085465335174e-4,0,1
Nebraska,NE,31,2024,-0.03131033,810000,NA,NA,3483000,NA,NA,NA,4.3,NA,NA,20000,160000,NA,NA,0,122,424926000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424926000,0,0,0,1
Nebraska,NE,31,2025,0.095353433,865000,NA,NA,3201000,NA,NA,NA,3.7,NA,NA,35000,242000,NA,NA,9,102,326502000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326502000,9000,2.7564915375709797e-5,0,1
Nevada,NV,32,2005,0.060248029,260000,NA,NA,1248000,NA,NA,0,4.8,NA,NA,NA,NA,NA,NA,0,120,149760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149760000,0,0,1,0
Nevada,NV,32,2006,-0.450244586,270000,NA,NA,1269000,NA,NA,0,4.7,NA,NA,NA,NA,NA,NA,0,115,145935000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145935000,0,0,1,0
Nevada,NV,32,2007,-1.432883337,539004,274004,265000,2410586,NA,NA,0.5083524426534868,4.5,NA,NA,0,39534,0,40,126,148,176564000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176564000,126000,7.136222559525158e-4,1,0
Nevada,NV,32,2008,-0.608444896,270000,NA,NA,1296000,NA,NA,0,4.8,NA,NA,NA,NA,NA,NA,0,188,243648000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243648000,0,0,1,0
Nevada,NV,32,2009,-0.22738097,280000,NA,NA,1316000,NA,NA,0,4.7,NA,NA,NA,NA,NA,NA,28,107,140812000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140812000,28000,1.9884668920262477e-4,1,0
Nevada,NV,32,2010,0.319329944,280000,NA,NA,1204000,NA,NA,0,4.3,NA,NA,NA,NA,NA,NA,1166,126,151704000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151704000,1166000,0.00768602,1,0
Nevada,NV,32,2011,0.731051877,250000,NA,NA,1100000,NA,NA,0,4.4,NA,NA,NA,NA,NA,NA,546,216,237600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237600000,546000,0.00229798,1,0
Nevada,NV,32,2012,-1.232457128,584041,339225,244816,2542129,NA,NA,0.5808239490035803,4.4,NA,NA,14553,67345,14553,74,847,205,216480000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216480000,847000,0.003912602,1,0
Nevada,NV,32,2013,-1.168423013,210000,NA,NA,945000,NA,NA,0,4.5,NA,NA,NA,NA,NA,NA,329,207,195615000,NA,4.5,5.1,1.5,4.9,108400,213210,42058,321610,13939,3.1,3.3,3.2,89225,248911,195615000,329000,0.001681875,1,0
Nevada,NV,32,2014,-0.55734544,280000,NA,NA,1176000,NA,NA,0,4.2,NA,NA,NA,NA,NA,NA,356,241,283416000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283416000,356000,0.001256104,1,0
Nevada,NV,32,2015,-0.257325024,200000,NA,NA,860000,NA,NA,0,4.3,NA,NA,NA,NA,NA,NA,0,163,140180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140180000,0,0,1,0
Nevada,NV,32,2016,-0.982811723,200000,NA,NA,880000,NA,NA,0,4.4,NA,NA,NA,NA,NA,NA,668,152,133760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133760000,668000,0.004994019,1,0
Nevada,NV,32,2017,-0.607556094,545361,320361,225000,2377483,NA,NA,0.5874292441153658,4.3,NA,NA,11634,42357,11634,63,914,176,170368000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170368000,914000,0.005364857,1,0
Nevada,NV,32,2018,-0.674902538,185000,NA,NA,870000,NA,NA,0,4.7,NA,NA,NA,NA,NA,NA,562,174,151380000,NA,5.2,5.3,NA,5.2,142793,189516,28134,332309,NA,3.2,3.3,3.2,108425,210865,151380000,562000,0.003712512,1,0
Nevada,NV,32,2019,0.447180701,225000,NA,NA,1103000,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,1159,175,193025000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193025000,1159000,0.006004404,1,0
Nevada,NV,32,2020,-1.212219994,175000,NA,NA,770000,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,2976,183,140910000,562989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140910000,2976000,0.021119863742814562,1,0
Nevada,NV,32,2021,-1.604230393,210000,NA,NA,1071000,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,700,229,245259000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245259000,700000,0.002854126,1,0
Nevada,NV,32,2022,-1.154228264,574809,256017,574809,2479727,NA,NA,0.44539490509021257,4.4,NA,NA,11339,45692,11339,51,527,313,392502000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392502000,527000,0.001342668,1,0
Nevada,NV,32,2023,0.465921414,240000,NA,NA,1152000,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,876,192,221184000,NA,NA,NA,NA,NA,180711,128769,36361,309480,NA,3.2,3.1,3.1,118521,162188,221184000,876000,0.003960503,1,0
Nevada,NV,32,2024,-0.935445771,220000,NA,NA,990000,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,2185,173,171270000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171270000,2185000,0.012757634144917382,1,0
Nevada,NV,32,2025,-1.093241304,215000,NA,NA,1011000,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,1151,163,164793000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164793000,1151000,0.00698452,1,0
New Hampshire,NH,33,2005,0.549562841,7000,NA,NA,15000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,0,197,2955000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2955000,0,0,0,0
New Hampshire,NH,33,2006,1.024517586,7000,NA,NA,17000,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,0,212,3604000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3604000,0,0,0,0
New Hampshire,NH,33,2007,0.548434857,10373,0,10373,25475,NA,NA,0,2.4,NA,NA,5456,35288,NA,NA,0,216,2592000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2592000,0,0,0,0
New Hampshire,NH,33,2008,1.144571184,5000,NA,NA,14000,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,0,257,3598000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3598000,0,0,0,0
New Hampshire,NH,33,2009,0.837567452,7000,NA,NA,14000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,225,3150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3150000,0,0,0,0
New Hampshire,NH,33,2010,-0.244923506,5000,NA,NA,7000,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,0,219,1533000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533000,0,0,0,0
New Hampshire,NH,33,2011,1.002030934,4000,NA,NA,7000,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,0,228,1596000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596000,0,0,0,0
New Hampshire,NH,33,2012,-0.310179514,8893,59,8834,16607,NA,NA,0.006634432,2,NA,NA,3978,32437,NA,NA,0,254,2540000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2540000,0,0,0,0
New Hampshire,NH,33,2013,0.582282023,6000,NA,NA,10000,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,0,194,1940000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940000,0,0,0,0
New Hampshire,NH,33,2014,0.760631061,5000,NA,NA,10000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,171,1710000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710000,0,0,0,0
New Hampshire,NH,33,2015,-0.593478588,5000,NA,NA,11000,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,0,215,2365000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2365000,0,0,0,0
New Hampshire,NH,33,2016,-1.230970142,5000,NA,NA,9000,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,0,204,1836000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1836000,0,0,0,0
New Hampshire,NH,33,2017,0.60244917,10706,0,10706,18762,NA,NA,0,1.8,NA,NA,3605,23992,NA,NA,0,176,1584000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1584000,0,0,0,0
New Hampshire,NH,33,2018,0.262427567,4000,NA,NA,9000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,0,167,1503000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1503000,0,0,0,0
New Hampshire,NH,33,2019,0.155492165,4000,NA,NA,6000,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,0,197,1182000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182000,0,0,0,0
New Hampshire,NH,33,2020,-0.665012587,5000,NA,NA,10000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,200,2000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000000,0,0,0,0
New Hampshire,NH,33,2021,0.393997637,5000,NA,NA,6000,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,0,214,1284000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284000,0,0,0,0
New Hampshire,NH,33,2022,0.578479901,10891,NA,NA,28032,NA,NA,0,2,NA,NA,2116,12416,NA,NA,3,240,2400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400000,3000,0.00125,0,0
New Hampshire,NH,33,2023,0.960975059,5000,NA,NA,10000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,235,2350000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2350000,0,0,0,0
New Hampshire,NH,33,2024,-0.006203064,5000,NA,NA,9000,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,0,230,2070000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070000,0,0,0,0
New Hampshire,NH,33,2025,-0.427383178,5000,NA,NA,6000,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,0,245,1470000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470000,0,0,0,0
New Jersey,NJ,34,2005,-0.543055366,25000,NA,NA,68000,NA,NA,0,2.7,NA,NA,NA,NA,NA,NA,500,150,10200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10200000,500000,0.049019607843137254,0,0
New Jersey,NJ,34,2006,-0.012526483,25000,NA,NA,63000,NA,NA,0,2.5,NA,NA,NA,NA,NA,NA,135,153,9639000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9639000,135000,0.014005602240896359,0,0
New Jersey,NJ,34,2007,0.054553743,40310,799,39511,105483,NA,NA,0.019821384271892832,2.7,NA,NA,3234,23747,NA,NA,4,175,9450000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9450000,4000,4.232804232804233e-4,0,0
New Jersey,NJ,34,2008,-0.290657105,20000,NA,NA,58000,NA,NA,0,2.9,NA,NA,NA,NA,NA,NA,0,176,10208000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10208000,0,0,0,0
New Jersey,NJ,34,2009,0.310004776,25000,NA,NA,70000,NA,NA,0,2.8,NA,NA,NA,NA,NA,NA,0,142,9940000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9940000,0,0,0,0
New Jersey,NJ,34,2010,-0.653320033,20000,NA,NA,58000,NA,NA,0,2.9,NA,NA,NA,NA,NA,NA,10,144,8352000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8352000,10000,0.001197318,0,0
New Jersey,NJ,34,2011,1.232044021,17000,NA,NA,54000,NA,NA,0,3.2,NA,NA,NA,NA,NA,NA,8,176,9504000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9504000,8000,8.417508417508417e-4,0,0
New Jersey,NJ,34,2012,-0.908238915,28587,272,28315,91074,NA,NA,0.009514814,3.4,NA,NA,2278,14861,142,6,0,206,10506000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10506000,0,0,0,0
New Jersey,NJ,34,2013,0.29750034400000003,17000,NA,NA,51000,NA,NA,0,3,NA,NA,NA,NA,NA,NA,11,219,11169000,NA,NA,1.6,4.7,1.6,NA,230,NA,230,578,NA,0.1,0.1,NA,230,11169000,11000,9.848688333781e-4,0,0
New Jersey,NJ,34,2014,0.12237649,14000,NA,NA,49000,NA,NA,0,3.5,NA,NA,NA,NA,NA,NA,6,255,12495000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12495000,6000,4.801920768307323e-4,0,0
New Jersey,NJ,34,2015,-0.512286085,12000,NA,NA,36000,NA,NA,0,3,NA,NA,NA,NA,NA,NA,7,230,8280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8280000,7000,8.454106280193237e-4,0,0
New Jersey,NJ,34,2016,-0.97871511,12000,NA,NA,38000,NA,NA,0,3.15,NA,NA,NA,NA,NA,NA,32,231,8778000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778000,32000,0.003645477,0,0
New Jersey,NJ,34,2017,0.10477886,30717,413,30304,87603,NA,NA,0.013445323436533516,3.1,NA,NA,2534,15408,18,4,0,156,6240000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6240000,0,0,0,0
New Jersey,NJ,34,2018,0.680010767,9000,NA,NA,31000,NA,NA,0,3.4,NA,NA,NA,NA,NA,NA,0,214,6634000,NA,NA,5,NA,5,NA,175,175,175,NA,NA,0.2,0.2,NA,NA,6634000,0,0,0,0
New Jersey,NJ,34,2019,0.500413188,11000,NA,NA,35000,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,4,224,7840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7840000,4000,5.102040816326531e-4,0,0
New Jersey,NJ,34,2020,-0.031434187,16000,NA,NA,43000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,3,240,10320000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10320000,3000,2.9069767441860465e-4,0,0
New Jersey,NJ,34,2021,0.048350688,13000,NA,NA,44000,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,0,230,10120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10120000,0,0,0,0
New Jersey,NJ,34,2022,-0.377730295,30067,215,29852,73425,NA,NA,0.007150697,2.7,NA,NA,2346,10927,11,4,4,243,8505000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8505000,4000,4.7031158142269255e-4,0,0
New Jersey,NJ,34,2023,-0.219163894,12000,NA,NA,31000,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,0,235,7285000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7285000,0,0,0,0
New Jersey,NJ,34,2024,-0.504728512,12000,NA,NA,36000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,242,8712000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8712000,0,0,0,0
New Jersey,NJ,34,2025,-0.136739359,11000,NA,NA,32000,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,0,255,8160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8160000,0,0,0,0
New Mexico,NM,35,2005,-0.229814769,240000,NA,NA,1224000,NA,NA,0,5.1,NA,NA,7000,53000,NA,NA,NA,128,156672000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156672000,NA,NA,1,0
New Mexico,NM,35,2006,-0.565473339,220000,NA,NA,1122000,NA,NA,0,5.1,NA,NA,9000,75000,NA,NA,NA,166,186252000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186252000,NA,NA,1,0
New Mexico,NM,35,2007,0.282478202,476103,222018,254085,2424242,NA,NA,0.46632346362026705,5.2,NA,NA,20338,125836,7807,188,NA,167,208416000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208416000,NA,NA,1,0
New Mexico,NM,35,2008,-0.059741002,250000,NA,NA,1300000,NA,NA,0,5.2,NA,NA,9000,72000,NA,NA,NA,190,247000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247000000,NA,NA,1,0
New Mexico,NM,35,2009,-0.415532571,240000,NA,NA,1224000,NA,NA,0,5.1,NA,NA,12000,66000,NA,NA,NA,154,188496000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188496000,NA,NA,1,0
New Mexico,NM,35,2010,0.093121924,220000,NA,NA,1144000,NA,NA,0,5.2,NA,NA,9000,77000,NA,NA,NA,161,184184000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184184000,NA,NA,1,0
New Mexico,NM,35,2011,-1.689599984,210000,NA,NA,1092000,NA,NA,0,5.2,NA,NA,2000,19000,NA,NA,NA,265,289380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289380000,NA,NA,1,0
New Mexico,NM,35,2012,-1.466133886,422263,217959,204304,2130833,NA,NA,0.5161688331679546,5.3,NA,NA,10472,93057,4913,168,NA,260,275600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275600000,NA,NA,1,0
New Mexico,NM,35,2013,-0.628761273,145000,NA,NA,783000,NA,NA,0,5.4,NA,NA,3000,29000,NA,NA,NA,253,198099000,NA,4.4,5.6,1.1,5.1,82463,112694,35316,195157,6764,1.9,2.4,2.2,79758,90747,198099000,NA,NA,1,0
New Mexico,NM,35,2014,-0.243252399,210000,NA,NA,1008000,NA,NA,0,4.8,NA,NA,10000,80000,NA,NA,NA,259,261072000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261072000,NA,NA,1,0
New Mexico,NM,35,2015,0.384289309,190000,NA,NA,893000,NA,NA,0,4.7,NA,NA,3000,30000,NA,NA,NA,208,185744000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185744000,NA,NA,1,0
New Mexico,NM,35,2016,-0.634071311,190000,NA,NA,874000,NA,NA,0,4.6,NA,NA,NA,NA,NA,NA,NA,165,144210000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144210000,NA,NA,1,0
New Mexico,NM,35,2017,-0.363604301,371551,175845,195706,1786870,NA,NA,0.47327284814197784,5,NA,NA,5662,41949,5134,204,NA,180,171000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171000000,NA,NA,1,0
New Mexico,NM,35,2018,-1.507375073,160000,NA,NA,752000,NA,NA,0,4.7,NA,NA,NA,NA,NA,NA,NA,241,181232000,NA,5.1,6.4,NA,5.7,69797,65651,5909,135448,NA,1.9,2.9,2.4,80989,60119,181232000,NA,NA,1,0
New Mexico,NM,35,2019,-0.525862231,170000,NA,NA,833000,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,231,192423000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192423000,NA,NA,1,0
New Mexico,NM,35,2020,-1.573054769,130000,NA,NA,689000,NA,NA,0,5.3,NA,NA,NA,NA,NA,NA,NA,223,153647000,526547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153647000,NA,NA,1,0
New Mexico,NM,35,2021,-0.262494822,135000,NA,NA,675000,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,236,159300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159300000,NA,NA,1,0
New Mexico,NM,35,2022,-0.950096304,283888,135891,147997,1248969,NA,NA,0.4786782111255143,4.8,NA,NA,10313,47796,6009,171,NA,291,188568000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188568000,NA,NA,1,0
New Mexico,NM,35,2023,-1.246929451,155000,NA,NA,744000,NA,NA,0,4.8,NA,NA,NA,NA,NA,NA,NA,298,221712000,NA,NA,NA,NA,NA,61795,66356,6224,128151,NA,2.6,2.7,2.7,77201,46346,221712000,NA,NA,1,0
New Mexico,NM,35,2024,-1.078974821,150000,NA,NA,750000,NA,NA,0,5,NA,NA,NA,NA,NA,NA,NA,248,186000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186000000,NA,NA,1,0
New Mexico,NM,35,2025,-0.478652314,115000,NA,NA,483000,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,245,118335000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118335000,NA,NA,1,0
New York,NY,36,2005,-0.180453738,450000,NA,NA,945000,NA,NA,0,2.1,NA,NA,400000,2800000,NA,NA,12,131,123795000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123795000,12000,9.693444807948625e-5,0,0
New York,NY,36,2006,0.403496967,370000,NA,NA,777000,NA,NA,0,2.1,NA,NA,370000,2516000,NA,NA,0,146,113442000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113442000,0,0,0,0
New York,NY,36,2007,-0.178508249,870144,901,869243,2127421,NA,NA,0.001035461,2.4,NA,NA,900887,6200530,743,11,0,150,151200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151200000,0,0,0,0
New York,NY,36,2008,0.458131136,350000,NA,NA,945000,NA,NA,0,2.7,NA,NA,470000,3478000,NA,NA,35,180,170100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170100000,35000,2.0576131687242798e-4,0,0
New York,NY,36,2009,0.429738672,350000,NA,NA,805000,NA,NA,0,2.3,NA,NA,440000,3256000,NA,NA,0,143,115115000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115115000,0,0,0,0
New York,NY,36,2010,-0.327852408,420000,NA,NA,882000,NA,NA,0,2.1,NA,NA,430000,3053000,NA,NA,4,130,114660000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114660000,4000,3.4885749171463454e-5,0,0
New York,NY,36,2011,1.049251469,350000,NA,NA,840000,NA,NA,0,2.4,NA,NA,350000,2485000,NA,NA,0,134,112560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112560000,0,0,0,0
New York,NY,36,2012,-1.02392574,729014,671,728343,1721311,NA,NA,9.204212813471347e-4,2.3,NA,NA,798420,5279772,860,19,19,189,165186000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165186000,19000,1.1502185415228893e-4,0,0
New York,NY,36,2013,0.555276355,350000,NA,NA,770000,NA,NA,0,2.2,NA,NA,400000,2600000,NA,NA,79,205,157850000,NA,NA,NA,5.2,NA,NA,NA,NA,NA,6692,NA,NA,NA,NA,NA,157850000,79000,5.004751346214761e-4,0,0
New York,NY,36,2014,0.73208944,290000,NA,NA,754000,NA,NA,0,2.6,NA,NA,340000,2346000,NA,NA,13,215,162110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162110000,13000,8.019246190858059e-5,0,0
New York,NY,36,2015,0.219017012,280000,NA,NA,644000,NA,NA,0,2.3,NA,NA,360000,2592000,NA,NA,0,201,129444000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129444000,0,0,0,0
New York,NY,36,2016,-0.919841664,350000,NA,NA,770000,NA,NA,0,2.2,NA,NA,400000,2600000,NA,NA,0,209,160930000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160930000,0,0,0,0
